1,25,25,2,conflict reading,formal trial,reading,+,party,Windows,often have,movable,coverings,such as,blinds or,curtains,to keep,light,"out,",provide,additional,"insulation,",and ensure,privacy.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,20,470.9561736001633,2.49,473.44049470010214,2,475.4415184999816,1,476.44146770006046,477.0444669001736,477.64215010008775,478.2483716001734,478.8521038000472,479.44207670004107,480.0458502001129,480.64387840009294,481.24713809997775,481.8456886000931,482.44411840010434,483.1591406001244,483.64235990005545,484.24788499996066,484.84522520005703,0.6,485.44136400008574,2.97,488.4078451001551,492.43488670000806,4,4.025,492.4356313999742,496.4616868000012,4,4.025,496.46243520011194,500.48407240002416,4,4.021,,,,,,
1,51,51,27,conflict recall,formal trial,memory recall,+,city,Rattles,have,a dual,"function,",doubling,as teethers,as babies,"grow,",their,textured,surfaces,are,easy,on the,gums.,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,21,500.5210335000884,2.59,503.11001810012385,2,505.10771490004845,1,506.107909000013,506.70520500000566,507.3091147001833,507.9064692000393,508.5125249000266,509.10924560017884,509.70499270013534,510.31172480015084,510.90812540007755,511.5123332000803,512.1083963001147,512.7061191000976,513.3099752000999,513.9063528000843,514.5106729001272,0.6,515.1078352001496,2.91,518.0127059000079,522.0389407000039,4,4.025,522.0396088999696,526.0595399001613,4,4.019,526.0601753001101,530.101267100079,4,4.04,,,,,,
1,77,,53,pure recall,formal trial,memory recall,+,butterfly,xxxxx xxxx,xxxxxxxxxx,xxx xxxxxxxxx,xxxxxx,xxxx,xxxxxxxx,xxxxxxx,xxxxxxxxxx,xxx xxx xxx,xxxx xxxx,xxxxxxxxx,xxxxx,xxxxx,xxxxxxxx,xxxxxxxx,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,22,530.1361841000617,2.98,533.1153855000157,2,535.1153512999881,1,536.1171053000726,536.7133061001077,537.3174340999685,537.9157617001329,538.5129219000228,539.1168671001215,539.7124944000971,540.3169097001664,540.9139827999752,541.5115398000926,542.1168043001089,542.7130177000072,543.3099027001299,543.9157543999609,544.5129778000992,0.6,545.1171512999572,2.94,548.0478559001349,552.087850500131,4,4.038,552.0885885001626,556.1237486000173,4,4.034,556.1244865001645,560.157335099997,4,4.032,,,,,,
1,102,,,letter string,formal trial,xxxxxxxx,+,xxxx,xxxxxxxx,xxx,xxxxxxxxx,xxxx xx,xxxxxx,xxxx,xxx xxxx,xxxx xxxx,xxxxx xx,xxxxx,xxxxxx,xxx xxxxxx,xx,xxxxxxxx,xxxxxx,,,,23,560.1785985999741,2.77,562.9433634001762,2,564.9424436001573,1,565.9476860000286,566.5478835999966,567.1446697001811,567.749883600045,568.3456260000821,568.9494468001649,569.547586100176,570.1447856000159,570.7492142999545,571.344689700054,571.9497954000253,572.547061300138,573.1438921999652,573.7483046001289,574.3447702000849,0.6,,,,,,,,,,,,,,,,,,,,
1,52,52,29,conflict recall,formal trial,memory recall,+,landscape,Towers,are not,built,to be,habitable,but to,serve,other,various,"functions,",like,as a,structure for,telecommunication,purposes.,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,24,574.6095259999856,2.16,576.7707316000015,2,578.7707450001035,1,579.7689823999535,580.3661039001308,580.9635091000237,581.5691215000115,582.1648786000442,582.7699890001677,583.3672581000719,583.9647969000507,584.5677269001026,585.1660890001804,585.7692482999992,586.3669094000943,586.964153100038,587.5694971999619,588.1650278000161,0.6,588.7699619000778,2.8,591.5611974999774,595.6049302001484,4,4.042,595.6056707000826,599.6314360001124,4,4.025,599.6321132001467,603.6722224000841,4,4.039,,,,,,
1,29,29,5,conflict reading,formal trial,reading,+,house,Kettles,can be,heated,either by,being,placed,on,"a stove,",or by,their,own,internal,electric,heating,element.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,25,603.7069493001327,1.9,605.6045733999927,2,607.6030501001514,1,608.6032146001235,609.2094106001314,609.8042886001058,610.4025538000278,611.0085187000223,611.6041272999719,612.2089287000708,612.8046862001065,613.4214642001316,614.0984170001466,614.6075916001573,615.2036692001857,615.8016121999826,616.4051558000501,617.0034046000801,0.6,617.6066607001703,1.66,619.2586191000883,623.2810184000991,4,4.021,623.2818179000169,627.3228855000343,4,4.04,627.323638800066,631.3503902000375,4,4.026,,,,,,
1,5,5,,pure reading ,formal trial,reading,+,xxxxx,Today most,newspapers,are published,"online,",with,frequent,updates,throughout,"the day, and",some have,abandoned,their,print,versions,entirely.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,26,631.3852335000411,2.58,633.9644556001294,2,635.9614162000362,1,636.96136080008,637.567303400021,638.163402599981,638.7606675000861,639.3642923999578,639.9637213000096,640.5677700999659,641.1632874000352,641.7600722999778,642.3645522999577,642.9614832000807,643.5656040001195,644.1630906001665,644.7607068000361,645.3645153001416,0.6,645.9615031001158,2.39,648.346903800033,652.3862954000942,4,4.038,652.3872424999718,656.4270949000493,4,4.039,656.4279098999687,660.449151000008,4,4.02,,,,,,
1,99,,,letter string,formal trial,xxxxxxxx,+,xxxx,xxxxxx,xxx,xxxxxxx x,xxxxxx xx,xxxxxx,xxxxxxxxxx,xxxx xxxxxxx,xxxx,xxxxxxxxxxx,xxx,xxxxxxxxxxxxxx,xx xxxxxxxxxxx,xxxxxx,xxxxxxxx,xxxxxx,,,,27,660.469819100108,1.09,661.5608212000225,2,663.5589326999616,1,664.5610057001468,665.1585024001542,665.753265999956,666.3596022999845,666.955048300093,667.5604128001723,668.1565203999635,668.7536232999992,669.3600147999823,669.9560079001822,670.5615799000952,671.1575736000668,671.7540637999773,672.3580622000154,672.9553635001648,0.6,,,,,,,,,,,,,,,,,,,,
1,28,28,4,conflict reading,formal trial,reading,+,salad,Bullets,are,made in,a large,number of,shapes,and,materials,depending on,the intended,"application,",such as,hunting,and,training.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,28,673.1861183999572,1.08,674.2632773001678,2,676.2611794001423,1,677.2609904001001,677.8650235000532,678.4642525000963,679.0671743999701,679.665660600178,680.2630752001423,680.8676698000636,681.4623461000156,682.0672323000617,682.6647626000922,683.2610767001752,683.8676716000773,684.4624723000452,685.0671362001449,685.6636151000857,0.6,686.2621592001524,1.77,688.0277899999637,692.05534670013,4,4.026,692.0561909000389,696.0951566000003,4,4.038,696.0960067999549,700.1223172000609,4,4.025,,,,,,
1,4,4,,pure reading ,formal trial,reading,+,xxxxx,Ankle,problems,are very,common,and,mild,pain,can often,be,treated,at home,though,it takes,time,to cure.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,29,700.1590489000082,1.42,701.5748294000514,2,703.5740714001004,1,704.5755910000298,705.1813662999775,705.7755490001291,706.380159100052,706.978824699996,707.5757498000748,708.180673800176,708.7776315000374,709.3812084000092,709.9779563001357,710.5758700000588,711.1782784999814,711.7753670001402,712.372390500037,712.9767448001076,0.6,713.5740612000227,1.94,715.5107191000134,719.5393290000502,4,4.027,719.5401276999619,723.5825486001559,4,4.041,723.5835480999667,727.6168882001657,4,4.032,,,,,,
1,3,3,,pure reading ,formal trial,reading,+,xxxx,Toys for,infants,make use of,distinctive,"sounds,",bright,"colors, and",unique,"textures,",which,enable,infants to,recognize,shapes,and colors.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,30,727.6582643999718,2.96,730.6170821001288,2,732.6167224000674,1,733.6171655000653,734.2147223001812,734.8189034999814,735.4152748000342,736.0125988000073,736.6166548000183,737.2145730999764,737.8218217000831,738.4147696001455,739.0130559999961,739.6172746999655,740.2141990000382,740.8197510000318,741.4188382001594,742.0123456001747,0.6,742.6191378000658,1.64,744.2499355999753,748.2833839000668,4,4.032,748.2841104001272,752.3245878000744,4,4.039,752.3253522000741,756.361974600004,4,4.036,,,,,,
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
1,2,2,,pure reading ,formal trial,reading,+,xxxxx,Emotions,are,thought,to result,from,evolution,because,they,provided,good,solutions to,the problems,that our,ancestors,faced.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,1,0.047726500080898404,2.15,2.1941496001090854,2,4.193521999986842,1,5.193641599966213,5.798231600085273,6.395246000029147,6.992308800108731,7.597842999966815,8.193920300109312,8.797938600182533,9.39655419997871,9.993154400028288,10.597498800139874,11.193738900125027,11.79784100013785,12.396609100047499,12.992403900017962,13.596734600141644,0.6,20.63951910007745,2.93,20.707735300064087,23.38151600002311,5,2.666,23.385972800198942,24.506549700163305,5,1.115,25.11940440000035,25.763501200126484,4,0.636,,,,,,
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
1,2,2,,pure reading ,formal trial,reading,+,xxxxx,Emotions,are,thought,to result,from,evolution,because,they,provided,good,solutions to,the problems,that our,ancestors,faced.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,1,0.03405640000710264,2.15,2.1808511999988696,2,4.18026120000286,1,5.180284900008701,5.7843651000002865,6.382511700008763,6.979021499995724,7.583799900006852,8.180134599999292,8.785193500007153,9.381665599998087,9.979017100005876,10.583857999998145,11.18049030000111,11.785195700009353,12.382559200006654,12.978939000007813,13.583775799997966,0.6,14.180388399996446,2.93,17.105736800003797,21.138611400005175,3,4.032,21.14290869999968,25.16019029999734,5,4.018,25.16576360000181,26.632090300001437,3,1.459,,,,,,
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
1,2,2,,pure reading ,formal trial,reading,+,xxxxx,Emotions,are,thought,to result,from,evolution,because,they,provided,good,solutions to,the problems,that our,ancestors,faced.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,1,0.041486399990390055,2.15,2.1901134999934584,2,4.1873561999964295,1,5.188612899990403,5.791634399996838,6.388894399991841,6.986109799996484,7.5905323999904795,8.187572099996032,8.791661899987957,9.391291699997964,9.986230399998021,10.590797999990173,11.187677899986738,11.791880799995852,12.388947200000985,12.986320999989402,13.59209479999845,0.6,14.187696599998162,2.93,17.113157199986745,21.076567399999476,5,3.955,21.11315900000045,21.986504000000423,5,0.865,25.113156899999012,25.798908699987805,3,0.679,,,,,,
1,49,49,25,conflict recall,formal trial,memory recall,+,hug,For,home,"storage,",apples,can be,held for,approximately,two,weeks,when,kept in,the coolest,part of,the,refrigerator.,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,2,29.083668299994315,3.0,32.08407479999005,2,34.08429719999549,1,35.08403869999165,35.68123940000078,36.28565649999655,36.88252809998812,37.47984479999286,38.084105599991744,38.6812646999897,39.278773199999705,39.8829482000001,40.48013679998985,41.084349400000065,41.68174809998891,42.2788709999877,42.88268969999626,43.48029079999833,0.6,44.08408159999817,1.58,45.655339799996,48.68135759999859,5,3.02,49.65534109999135,52.07034649999696,3,2.407,53.65533850000065,56.13985199999297,5,2.479,,,,,,
1,74,,50,pure recall,formal trial,memory recall,+,street,xxxxxxxx,xxx,xxxxxxx,xx xxxxxx,xxxx,xxxxxxxxx,xxxxxxx,xxxx,xxxxxxxx,xxxx,xxxxxxxxx xx,xxx xxxxxxxx,xxxx xxx,xxxxxxxxx,xxxxx,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,3,57.66094999999041,1.95,59.61309219998657,2,61.61236139999528,1,62.61237119999714,63.20986949998769,63.807084999993094,64.41121539998858,65.0082204999926,65.6123676999996,66.2098391999898,66.80687429998943,67.41158249998989,68.00819439999759,68.6058764999907,69.2095074999961,69.80684149998706,70.41110949999711,71.00828159999219,0.6,71.61262649999117,1.77,73.37262219999684,75.18948779998755,5,1.808,77.37262199999532,78.41130129998783,6,1.031,81.37262029999692,82.51564579999831,2,1.137,,,,,,
Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
1,2,2,,pure reading ,formal trial,reading,+,xxxxx,Emotions,are,thought,to result,from,evolution,because,they,provided,good,solutions to,the problems,that our,ancestors,faced.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,1,0.04097870000009607,2.15,2.187060400000064,2,4.1869076000000405,1,5.188393500000075,5.790951500000119,6.38919060000012,6.985489899999948,7.589736700000003,8.186937299999954,8.791165999999976,9.388339000000087,9.98559279999995,10.590565799999922,11.188099100000045,11.791315700000041,12.388440299999957,12.985689300000104,13.590660399999933,0.6,14.187027500000113,2.93,17.112650600000052,21.14561630000003,4,4.032,21.146832099999983,24.993001699999922,5,3.838,25.11265000000003,26.68170340000006,3,1.559,,,,,,
1,49,49,25,conflict recall,formal trial,memory recall,+,hug,For,home,"storage,",apples,can be,held for,approximately,two,weeks,when,kept in,the coolest,part of,the,refrigerator.,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,2,29.077522100000124,3.0,32.07655180000006,2,34.07642340000007,1,35.07941200000005,35.67479010000011,36.28024830000004,36.8760956000001,37.47234260000005,38.076683600000024,38.673937499999965,39.27895330000001,39.876211799999965,40.47347910000008,41.07741209999995,41.67496849999998,42.27820550000001,42.87587099999996,43.473556200000075,0.6,44.07771750000006,1.58,45.64919250000003,49.53547290000006,5,3.877,49.64919370000007,50.35477059999994,5,0.696,53.649192300000095,54.64709220000009,5,0.989,,,,,,
1,74,,50,pure recall,formal trial,memory recall,+,street,xxxxxxxx,xxx,xxxxxxx,xx xxxxxx,xxxx,xxxxxxxxx,xxxxxxx,xxxx,xxxxxxxx,xxxx,xxxxxxxxx xx,xxx xxxxxxxx,xxxx xxx,xxxxxxxxx,xxxxx,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,3,57.66059300000006,1.95,59.61298620000002,2,61.60580230000005,1,62.60484969999993,63.2088897000001,63.80618040000013,64.4104757,65.00794420000011,65.60574240000005,66.20988680000005,66.80706559999999,67.41057219999993,68.00783090000004,68.60537720000002,69.20949360000009,69.80716929999994,70.41063149999991,71.0088717000001,0.6,71.60592870000005,1.77,73.37226549999991,77.39019030000009,4,4.017,77.39091669999993,81.41120849999993,4,4.02,81.41203109999992,85.4457711,4,4.033,,,,,,
1,22,22,,pure reading ,catch trial,reading,+,xxxx,In many,"countries,",driving,a truck,requires,a special,driving,"license, the",requirements,and,limitations,vary,with,each,jurisdiction.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,4,85.4818064000001,1.15,86.62736930000005,2,88.62738480000007,1,89.62640549999992,90.23067340000011,90.83399480000003,91.43186549999996,92.03007150000008,92.62626490000002,93.23151660000008,93.82775020000008,94.43188750000013,95.03049290000013,95.62636700000007,96.23061849999999,96.82882040000004,97.43322030000013,98.03188900000009,0.6,98.62745670000004,1.13,99.75347650000003,102.07785220000005,6,2.315,103.75347729999999,105.35609709999994,5,1.594,107.75347890000012,111.77348789999996,4,4.019,"countries,",,,,,
1,100,,,letter string,formal trial,xxxxxxxx,+,xxxxx,xxxxxxx,xxx,xxxx xx,x xxxxx,xxxxxx xx,xxxxxx,xxx,xxxxxxxxx,xxxxxxxxx xx,xxx xxxxxxxx,xxxxxxxxxxx,xxxx xx,xxxxxxx,xxx,xxxxxxxx,,,,5,111.79469930000005,2.62,114.41257650000011,2,116.41209780000008,1,117.4112063,118.01058280000007,118.61332149999998,119.21058429999994,119.81656479999992,120.41196130000003,121.00855100000012,121.61268810000001,122.21010920000003,122.81472950000011,123.41243559999998,124.00960439999994,124.61489860000006,125.21244449999995,125.81452130000002,0.6,,,,,,,,,,,,,,,,,,,,
1,26,26,1,conflict reading,formal trial,reading,+,door,Brain,tissue,consumes,a large,amount of,energy in,proportion to,"its volume,",so large,brains,place,severe,metabolic,demands on,animals.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,6,126.28131839999992,1.67,127.94686189999993,2,129.9465431000001,1,130.94707289999997,131.55105720000006,132.1492882,132.7453041000001,133.3504872000001,133.94690020000007,134.5510753000001,135.14894679999998,135.7480740000001,136.34938970000007,136.9472257,137.55123959999992,138.14913120000006,138.74623539999993,139.34965979999993,0.6,139.9467135,1.22,141.16298940000001,145.19141609999997,4,4.027,145.19220429999996,149.21106310000005,4,4.018,149.211814,153.24673810000013,4,4.034,,,,,,
1,94,,70,pure recall,catch trial,memory recall,+,basket,xx xxxx,xxxxxxxxx,xxxxxxx,x xxxxx,xxxxxxxx,x xxxxxxx,xxxxxxx,xxxxxxx xxx,xxxxxxxxxxxx,xxx,xxxxxxxxxxx,xxxx,xxxx,xxxx,xxxxxxxxxxxx,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,7,153.28046949999998,1.77,155.05151720000003,2,157.04551160000005,1,158.04632190000007,158.64875810000012,159.2459914000001,159.85015210000006,160.44834830000013,161.04827560000012,161.64910480000003,162.24596850000012,162.85372800000005,163.4482954,164.04625669999996,164.64879169999995,165.24623889999998,165.8527008000001,166.44827740000005,0.6,167.04875659999993,2.18,169.22214050000002,173.25426100000004,4,4.031,173.25495100000012,177.2813539000001,4,4.026,177.28230869999993,181.30991859999995,4,4.027,xxxxxxx,,,,,
1,73,,49,pure recall,formal trial,memory recall,+,relative,xxxxxxx,xxx xxxx,xxxx xxx,xxxxxxxxxxxxx,xx,xxxxxxx,xxxxxxxxxxxx,xxxxxx,xxxxx,xxx xxx,xxx xxxx,xxxxxxxx,xx xxx,xxxxxxxx,xxxxxxx,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,8,181.34480830000007,1.44,182.78118040000004,2,184.78206309999996,1,185.7813576000001,186.37945860000013,186.98260359999995,187.57992990000002,188.18628860000013,188.782557,189.38676839999994,189.9839055,190.58179969999992,191.18514989999994,191.7845241,192.3784902,192.9826376000001,193.58009990000005,194.1841505,0.6,194.78146540000012,1.78,196.5564789,200.58183750000012,4,4.024,200.58257359999993,204.60214210000004,4,4.019,204.6028672,208.63020000000006,4,4.027,,,,,,
1,46,46,22,conflict reading,catch trial,reading,+,popcorn,Professors,often,conduct,original,research,and may,mentor and,supervise,graduate,students,conducting,research for,a thesis,or,dissertation.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,9,208.66449880000005,2.55,211.21240549999993,2,213.21344840000006,1,214.21225929999991,214.8096097,215.41378400000008,216.01200859999994,216.6091765000001,217.2123497,217.81248269999992,218.4138084000001,219.01101870000002,219.6081176,220.21379780000007,220.81208489999995,221.4148947000001,222.01106900000013,222.60957150000013,0.6,223.2126052000001,1.03,224.2361714000001,228.2632105,4,4.026,228.2642472,232.29620150000005,4,4.031,232.29698660000008,236.31720969999992,4,4.019,dissertation.,,,,,
1,98,,,letter string,formal trial,xxxxxxxx,+,xxxxx,xxxxx,xxxxxx,xxxxxxxx,x xxxxx,xxxxxx xx,xxxxxx xx,xxxxxxxxxx xx,xxx xxxxxx,xx xxxxx,xxxxxx,xxxxx,xxxxxx,xxxxxxxxx,xxxxxxx xx,xxxxxxx,,,,10,236.3390468,1.64,237.97689390000005,2,239.97690450000005,1,240.9781534000001,241.573977,242.17903990000013,242.7765935,243.3738902,243.97693700000013,244.57420479999996,245.1786105000001,245.7756827999999,246.37298179999993,246.98000539999998,247.57534779999992,248.17864980000013,248.77671950000013,249.3729277,0.6,,,,,,,,,,,,,,,,,,,,
